Unnamed: 0,Player,Team,Age,Height,Weight,Position,Goals,Assists,YellowCards,RedCards,PassCompletionRate,DistanceCovered,Sprints,ShotsOnTarget,TacklesWon,CleanSheets,PlayerFatigue,MatchPressure,InjuryHistory,TrainingHours,FatigueInjuryCorrelation,PressurePerformanceImpact,EffectiveTraining,Season
31,Player A,Team C,31,181.7812517,,Midfielder,9,15,4,0,89.62968872,14.58529003,99,8,6,1,0.170524124,26,9,11.9756623,0,7.9,244.6663515,2022
500,Player C,Team A,23,,101.8774929,Goalkeeper,29,7,7,0,69.24583522,12.62653848,40,0,6,4,0.698161714,78,6,5.911305944,0.507374962,1.7,352.6291127,2020
1271,Player B,Team A,26,177.0577522,81.97714283,Goalkeeper,19,10,2,4,62.89679276,10.92372592,23,5,18,7,0.860122397,72,7,8.262580005,1.565251337,3.6,300.1527014,2021
3138,Player A,Team B,39,165.4151438,89.4724479,Defender,17,11,0,0,,11.52542032,44,5,17,4,0.528656604,46,2,7.211546545,1.421329816,5.333333333,464.125278,2022
4679,Player D,Team B,39,194.4291424,59.03515657,Goalkeeper,12,2,1,1,68.32617214,10.6119612,46,2,27,9,0.631375978,22,6,5.896990129,4.380539424,1.307692308,254.5917553,2019
4341,Player D,Team A,23,167.0204581,116.77342,Defender,,,4,4,92.61485223,6.660569203,59,5,8,8,0.048362711,17,4,7.990392044,0.594075073,,,2019
3734,Player B,Team A,37,197.0600248,,Goalkeeper,7,3,8,2,98.26757122,6.814467593,61,11,25,4,0.750790231,69,4,18.33191365,3.497936824,2.75,139.3230085,2020
114,Player C,Team A,24,175.8755191,88.89924785,Defender,22,,6,2,70.99381545,8.577347919,54,12,18,0,0.633403757,4,0,13.77881339,3.148235121,0.826086957,,2019
2647,Player C,Team C,29,170.7742767,120.6336575,Defender,9,4,2,2,54.49800952,9.220236981,6,13,5,3,0.500401146,35,9,18.25587728,4.846780499,2.6,100.5778631,2022
3496,Player B,Team B,31,,63.90080848,Midfielder,2,9,3,2,,6.821559042,54,3,20,1,0.862996831,61,7,9.243074868,2.358853109,13,144.5387475,2019
653,Player A,Team A,39,184.957823,113.7795039,Midfielder,10,8,1,4,50.8242901,7.374197943,95,0,23,7,0.281825003,4,6,9.540719975,1.860298205,2.090909091,268.050204,2019
3268,Player D,Team C,38,190.0006072,68.45887788,Forward,29,3,0,3,75.47350182,7.648531547,63,10,0,8,0.628426457,53,7,5.953281951,6.657901557,1.6,477.9722471,2022
584,Player B,Team C,30,169.1984566,66.78209211,Goalkeeper,18,3,8,2,90.53530929,14.98763565,97,12,8,0,0.633400854,99,2,16.33663609,2.694597919,1.263157895,368.6266199,2021
3642,Player A,Team A,26,,118.0839419,Midfielder,12,11,4,4,78.85812491,13.00456078,11,8,11,5,0.468069054,97,1,7.783181001,1.087259114,6.461538462,364.0557433,2021
4177,Player C,Team B,32,174.4591334,108.7420967,Forward,,8,4,4,75.36283048,13.43463337,54,3,1,3,0.812473821,21,7,19.34790124,0,0.181818182,2286.614004,2021
4519,Player B,Team A,35,175.9534646,77.06840462,Goalkeeper,28,,3,1,58.71246539,8.899589435,72,13,11,5,0.022564512,87,3,16.38443434,3.521501816,2.931034483,,2022
2515,Player D,Team C,18,,76.42483964,Goalkeeper,16,4,3,4,54.64633168,8.556092739,57,4,15,4,0.804374414,93,3,8.089318388,1.068678508,5.470588235,173.8210749,2020
2224,Player D,Team A,18,,180.7505592,Midfielder,7,,7,1,85.38841513,8.267299348,92,9,4,2,0.958871873,76,5,10.65661383,0.711908154,2.875,279.8436555,2022
464,Player D,Team C,22,,74.15356085,Defender,,,6,1,68.0183111,13.35448189,5,14,16,9,0.225664583,36,7,10.3390659,1.982630787,8,131.5953494,2020
2203,Player C,Team B,37,180.1011851,55.87689921,Midfielder,4,19,5,1,60.40383515,14.40081016,89,2,4,7,0.063262672,95,9,13.7454666,0,2,458.5124468,2020
3494,Player C,Team C,29,172.9275914,101.3681084,Forward,290,,6,4,82.09888809,10.5707464,82,12,17,8,0.501047378,75,9,11.29940318,3.920257713,0.240549828,,2021
2685,Player A,Team B,36,347.5057993,112.8790865,Goalkeeper,,,5,4,78.44403586,12.67063179,72,2,17,7,0.019327631,52,0,9.162987113,0.816951607,,,2019
2049,Player A,Team A,31,,57.59368803,Forward,23,19,9,3,93.47529503,10.24802038,44,2,28,5,0.081725346,53,4,16.87770039,2.715027459,2.041666667,305.4955173,2022
465,Player C,Team A,21,171.5740964,59.6286478,Goalkeeper,19,17,5,2,,8.993265898,56,3,24,5,0.37487058,15,0,8.422305924,4.114716346,2.4,288.396203,2019
1087,Player D,Team B,30,,86.04876826,Forward,,,7,1,95.25783003,8.438238759,59,7,29,6,0.167033946,50,8,6.361696405,4.327245636,,,2021
2167,Player C,Team B,23,174.097241,,Goalkeeper,100,19,8,1,99.00539034,13.54159945,82,0,7,9,0.126264742,66,0,12.45501437,3.277208592,8.636363636,306.1413849,2022
4055,Player A,Team C,38,,99.88347555,Goalkeeper,,19,2,3,,9.874782432,16,13,23,4,0.023047088,23,4,17.29860198,0.551107328,1.214285714,260.2284887,2020
915,Player B,Team C,35,162.048254,114.4189838,Midfielder,,,8,1,71.91964048,8.02515228,7,13,25,9,0.020909512,91,4,10.39293507,0,3.952380952,309.6674747,2020
2062,Player C,Team C,39,164.8604468,81.54347336,Forward,,0,4,1,50.40578262,12.3159607,26,8,20,1,0.153364827,74,0,19.39240395,2.393765721,16.33333333,83.28985316,2020
2833,Player A,Team B,28,,104.4007036,Defender,16,9,1,1,78.15690784,5.428755309,73,2,25,1,0.622954044,66,7,8.202787713,0.495021067,1.235294118,279.4603743,2022
360,Player D,Team A,37,192.440615,73.70101804,Goalkeeper,5,9,4,3,95.46529568,9.600168487,56,6,2,5,0.388169926,47,6,12.79410643,0,16.33333333,97.44525402,2022
1885,Player B,Team A,34,169.7637829,51.17833239,Midfielder,,5,0,3,97.89529325,12.15526939,47,13,18,5,0.624700669,32,5,17.46384688,2.284840398,,,2022
2220,Player D,Team C,20,163.5951312,55.58579326,Forward,120,,6,1,63.87194963,8.899835813,80,1,9,9,0.995604202,66,6,16.56180374,0.700340592,5.769230769,246.858534,2019
2289,Player A,Team B,30,,103.1786498,Midfielder,18,17,9,3,85.16243365,14.53990805,50,0,18,0,0.339203431,8,8,7.971614968,5.42693551,2.842105263,469.9578091,2021
773,Player D,Team A,28,161.619513,63.76805039,Goalkeeper,15,3,5,0,67.79992611,7.452405572,41,1,9,3,0.397287291,54,6,12.05179649,2.229564995,1.6875,106.500524,2022
1888,Player C,Team C,20,199.2550842,67.80516772,Midfielder,18,18,1,3,83.04179448,7.518083222,81,14,1,4,0.726461715,12,3,6.613826669,2.590278739,2.210526316,415.8296756,2021
1932,Player A,Team A,31,,95.64102307,Forward,,17,4,4,59.62242766,12.73444127,63,3,19,8,0.560660094,99,6,5.426618189,2.902704059,,,2019
3929,Player B,Team C,37,,74.21230529,Forward,90,,0,0,99.42546194,10.87797296,11,5,9,3,0.120387579,50,0,7.470123808,1.236612449,4.7,,2019
1591,Player C,Team A,35,,,Goalkeeper,30,16,4,0,78.61096259,6.466877128,37,6,9,0,0.142785637,38,5,17.28465698,6.873919897,0.967741935,263.7080194,2022
2283,Player D,Team A,35,182.6115584,62.39815981,Goalkeeper,2,17,7,0,82.14436178,13.80652231,81,13,14,8,0.045648746,32,5,13.45274029,1.553646488,5.666666667,374.0332302,2019
3609,Player D,Team A,18,,76.06987258,Defender,,11,4,1,66.34608649,13.14850049,43,1,6,4,0.05389829,86,5,13.35092323,0.83489373,5.2,305.0345046,2022
823,Player C,Team B,32,165.1179976,,Defender,26,12,6,1,,8.134141072,24,8,25,9,0.459941951,45,7,14.50458103,6.170106958,3.259259259,675.4544829,2021
2773,Player D,Team C,30,,79.86377614,Forward,27,2,2,1,55.30333443,8.561980987,3,1,28,0,0.45966487,23,3,9.592303432,4.610298156,3.357142857,448.7221899,2020
4263,Player A,Team A,30,186.2728923,96.39863202,Forward,9,9,5,4,109.9284123,8.282241843,77,0,25,3,0.450582493,26,2,12.06663296,1.84350891,5.2,91.96383623,2020
4869,Player B,Team B,24,,97.42042791,Defender,,5,7,3,59.95630868,14.18116457,21,13,9,7,0.814383921,24,5,18.48311241,2.059986529,,,2020
293,Player B,Team B,33,,83.04544843,Defender,,9,6,2,,14.39435918,53,14,20,8,0.360190641,68,3,15.62946047,2.465320496,0.079470199,1142.332119,2020
4520,Player C,Team A,33,,212.4012921,Forward,7,11,3,1,75.02785975,9.641289013,57,13,21,8,0.861664885,78,3,9.838796692,1.932693261,6.625,248.7504494,2020
2231,Player A,Team C,39,,101.8976481,Goalkeeper,,13,1,1,,13.50464753,68,4,13,7,0.048142836,84,8,13.14226043,2.565052679,,,2019
785,Player A,Team A,39,385.8470023,94.56487248,Forward,120,0,9,2,58.04606613,6.395331844,10,6,22,4,0.908450561,25,0,15.50096259,0,6.692307692,76.74855066,2019
4795,Player B,Team B,24,167.7173775,77.75821909,Forward,6,11,9,2,110.8797256,5.815731449,67,3,1,4,0.214176253,83,9,16.71296085,2.078004085,12.57142857,145.8914985,2019
300,Player A,Team C,21,184.6160302,110.1238628,Defender,9,11,7,2,63.19145183,8.828468509,26,5,21,2,0.051681721,89,7,19.01931261,2.626132312,6.6,362.809266,2019
1180,Player B,Team B,19,,,Forward,170,,8,2,98.49364852,5.110735425,75,9,5,7,0.962992004,45,0,8.894192144,0,5.111111111,228.9060753,2022
3562,Player D,Team B,38,,111.7153568,Midfielder,,5,0,1,,10.29699733,81,2,3,9,0.056978727,75,5,8.393934789,4.325410418,,,2020
324,Player B,Team C,25,187.0324654,59.84240629,Forward,20,5,9,4,96.1427774,5.892271913,1,12,27,6,0.954865281,88,0,9.788059037,0.100683998,4.714285714,229.4643228,2021
2569,Player A,Team C,20,,86.83279671,Defender,,16,6,2,74.08156306,10.22891997,21,13,16,7,0.952260078,99,8,19.52838037,3.362062786,8.833333333,361.6183278,2019
2495,Player D,Team B,27,166.3253058,,Midfielder,0,13,8,0,,14.62275036,14,2,12,7,0.690075354,77,8,7.44054053,6.187678344,42,72.07515165,2019
1976,Player C,Team C,38,164.027744,,Goalkeeper,6,,4,0,82.62670567,5.947418756,64,13,26,2,0.351709818,18,5,14.10818904,0.054520594,1,,2022
2653,Player A,Team A,26,170.9669543,93.13253571,Forward,7,2,5,2,52.92119567,11.53006722,22,6,4,7,0.05235502,94,5,10.93569305,2.999921518,4.625,161.7839185,2019
1633,Player C,Team A,32,161.2158966,73.6530998,Midfielder,22,2,1,4,90.43612967,14.95298019,77,10,22,3,0.795449961,8,3,6.787403978,1.224268451,2.173913043,373.0894426,2020
3633,Player D,Team A,38,,53.25629474,Goalkeeper,11,1,5,0,56.56012323,12.00623999,60,6,27,2,0.351219387,68,8,11.12569521,0,3.666666667,152.6495322,2019
3925,Player D,Team C,20,170.6620048,53.87653939,Midfielder,19,,5,4,50.93373965,13.51135548,71,1,17,4,0.318697257,76,7,14.36608705,0.105179455,3.1,412.1520906,2022
3359,Player C,Team C,29,167.6937263,,Forward,17,6,0,3,,11.92176035,99,12,24,1,0.48201734,79,1,10.40233534,3.9955905,2.611111111,172.2717082,2020
3912,Player A,Team B,22,173.2143075,,Goalkeeper,9,16,0,0,67.52800488,13.26636153,79,4,18,4,0.655509972,33,7,16.31154872,0.851062805,9.7,372.9189187,2020
4506,Player A,Team A,27,175.1634689,95.64776001,Goalkeeper,,,2,4,74.49909101,8.02717388,69,0,6,0,0.964353234,31,1,11.81448183,1.615487591,5.176470588,653.0832292,2021
3959,Player D,Team B,22,194.2166462,81.69254563,Forward,13,12,2,1,,12.44469215,87,5,2,7,0.039391834,45,7,11.2690656,1.374185375,6.071428571,284.7382494,2019
4692,Player A,Team A,32,161.2168926,113.1391666,Defender,170,18,0,1,99.67443529,8.984006821,58,9,8,5,0.780682075,97,7,13.23010885,2.983512962,4.222222222,561.0991117,2019
2914,Player A,Team C,33,194.8509163,104.8571515,Defender,,0,6,3,55.16364365,6.833646728,78,9,12,0,0.224293483,20,4,5.433322584,1.972365185,,,2019
855,Player A,Team A,22,166.6565714,86.7623053,Goalkeeper,,,5,2,92.85952467,13.47702605,37,11,22,0,0.379365598,9,7,17.27037663,2.520072543,0.352941176,108.0570466,2021
255,Player C,Team B,39,189.8501958,87.90041336,Defender,,,1,4,75.56035203,11.05990419,18,7,20,4,0.69531895,67,6,5.652732165,0.504431538,,,2021
4331,Player C,Team C,25,,93.41610368,Forward,21,19,7,4,,14.30155997,11,12,7,8,0.132179658,90,5,7.486756793,7.52860621,3.181818182,343.5402524,2022
3863,Player D,Team B,19,172.3368436,106.7088645,Defender,1,1,8,2,59.95913542,10.94422299,91,2,8,7,0.255336374,4,0,5.088763079,0,29,24.68329256,2020
4906,Player C,Team B,34,193.4608078,111.7915787,Defender,2,4,7,3,92.94536012,5.651987407,95,14,24,7,0.300067083,1,4,18.10301302,1.136389658,12,52.24773914,2022
2677,Player B,Team C,32,160.5463953,108.2081732,Goalkeeper,13,0,2,3,75.80898428,13.37613704,80,2,3,6,0.058091952,68,8,6.217391163,2.989992704,1.357142857,221.9268718,2021
28,Player D,Team A,21,,75.31131865,Goalkeeper,11,6,8,0,,9.617259154,25,14,20,0,0.600792149,14,5,15.54572594,2.900640661,7.916666667,244.7259629,2022
550,Player A,Team C,31,,75.64122017,Goalkeeper,11,10,3,1,55.59927788,10.53499138,95,0,23,0,0.520163501,40,3,13.93956139,0.019414558,0.25,335.7394592,2021
4465,Player D,Team A,25,169.5491525,80.51541436,Forward,5,,8,2,58.3223382,8.241067862,80,10,12,5,0.930351177,41,2,17.71966576,0,12.16666667,,2019
837,Player A,Team C,39,179.1150831,51.51475275,Midfielder,22,15,7,0,77.69020426,6.294635968,86,14,23,8,0.362393899,12,9,14.10963561,2.712428535,3.956521739,275.3284587,2019
4570,Player D,Team C,21,160.7719653,72.22906977,Defender,16,16,9,4,99.87102021,8.594266049,31,1,6,8,0.987100086,13,7,19.46504784,0,3,364.2857976,2021
1916,Player D,Team C,24,170.1553604,83.77328111,Goalkeeper,11,16,2,0,75.68375313,10.64493407,43,8,12,4,0.410700401,75,8,16.84688733,0.781409825,6.583333333,210.7028091,2021
3390,Player D,Team B,20,186.6081641,,Midfielder,,15,2,3,96.76436456,12.30276503,63,0,9,8,0.281073885,93,4,13.65499889,0.882875242,3.1,279.0453319,2019
275,Player D,Team A,30,168.8658926,,Midfielder,3,5,4,4,70.55839892,10.08171713,46,11,22,9,0.501516295,77,8,15.98388924,0.30543049,22.25,122.6120228,2021
4853,Player A,Team C,30,164.5645903,91.37494968,Goalkeeper,10,16,8,3,78.17987673,7.826874309,33,11,0,1,0.233018964,76,1,16.54825412,0.603918482,6.909090909,241.6237231,2020
3860,Player D,Team C,29,174.2622489,88.0808604,Midfielder,8,9,4,1,96.96169792,14.68764179,27,13,20,9,0.814671005,18,2,14.56755698,6.221389041,3.888888889,142.7260342,2021
3029,Player C,Team B,28,168.0578593,62.09282522,Forward,280,,2,3,70.79436998,13.79130336,88,3,2,5,0.632282154,32,7,8.190146442,0,2.862068966,396.9240102,2019
2699,Player B,Team C,25,179.3911224,103.3204624,Goalkeeper,3,,2,2,82.69503573,5.715394155,54,0,21,6,0.772921482,53,2,11.10524353,1.971614628,14.25,,2022
4636,Player D,Team B,36,172.9386934,,Midfielder,,,7,2,,8.502866995,15,1,9,6,0.604004998,16,2,9.727152433,4.55452469,4.294117647,295.3188316,2021
3828,Player A,Team A,32,197.0906253,,Defender,,5,6,3,58.02128467,9.724293877,6,14,27,2,0.286224307,43,0,15.97397073,0.810607855,,,2019
2491,Player A,Team B,24,,70.63541788,Midfielder,,9,1,2,,8.442087739,26,8,6,8,0.203223091,16,7,17.86879323,0,2.166666667,242.3205339,2021
3547,Player D,Team B,33,161.6007856,81.71168095,Forward,29,0,1,1,83.01617337,13.43802399,39,8,19,1,0.484537995,72,3,7.504795294,6.591862884,1.166666667,306.0290716,2022
2735,Player B,Team A,35,185.4009826,,Forward,22,15,9,2,,6.810228566,63,4,26,9,0.785189543,65,8,19.0967442,2.778218682,2.47826087,641.9820387,2021
3790,Player D,Team B,39,194.4908692,,Midfielder,11,5,2,1,57.25169125,6.582410427,35,5,7,1,0.079982483,74,0,13.9068373,0.373841897,4.25,158.5741075,2021
1991,Player C,Team C,37,162.3436355,73.97307894,Forward,4,8,6,4,70.54392394,11.36335424,22,4,2,9,0.158908168,62,8,6.149568127,0.224688882,17.2,197.3808526,2020
978,Player D,Team A,22,,51.52647552,Forward,4,,8,4,62.10333303,12.99535642,80,0,5,6,0.496366247,64,9,5.021754749,1.039491677,2.4,,2021
1797,Player B,Team C,21,171.2661204,64.83713632,Midfielder,15,19,6,3,,13.26358922,98,2,24,7,0.7235807,51,4,6.353238944,0,0.125,492.2321176,2020
3957,Player A,Team B,18,173.4019668,75.87230083,Defender,20,15,5,1,87.09997224,8.07935461,90,4,21,1,0.419627383,77,0,14.09716771,0,4.714285714,672.4484607,2020
2875,Player B,Team A,28,181.4848299,68.75975142,Forward,,15,3,3,68.34349575,12.4419796,29,13,27,6,0.476335733,99,8,6.123029441,3.069088004,6.1875,301.7164258,2022
3033,Player A,Team C,27,166.3075469,55.26803209,Midfielder,,10,1,0,68.71569924,8.520526026,79,10,1,1,0.879462694,11,8,18.78913637,7.860795152,,,2020
3227,Player B,Team C,24,167.2389226,101.5018315,Midfielder,,0,6,2,50.20397163,6.167389343,11,9,1,0,0.350272371,3,2,6.742074495,5.784544561,,,2022
731,Player A,Team C,39,,113.570776,Defender,0,13,7,0,51.38141497,8.994357902,18,14,11,0,0.81457472,46,1,6.833795544,1.151978386,51,245.2729433,2022
452,Player B,Team C,38,,85.1772179,Midfielder,12,10,4,4,,14.81912557,34,2,11,9,0.424222009,6,9,9.540710901,1.42208622,0.615384615,355.4911456,2021
1507,Player B,Team C,34,,118.6000291,Midfielder,27,6,7,0,,11.78483272,89,13,16,9,0.533602547,50,1,5.001653477,3.088820693,1.714285714,195.9035044,2021
2365,Player C,Team A,31,199.2816035,94.34024219,Goalkeeper,27,10,6,1,,7.50316571,65,2,5,5,0.043739072,37,0,15.46406752,1.540172701,0.285714286,240.3389699,2022
4896,Player A,Team A,39,193.0015564,87.43508128,Midfielder,15,3,1,2,88.65611781,11.4855214,82,6,18,0,0.147163251,87,2,6.097094315,2.039925663,1.25,99.87711669,2022
4793,Player C,Team A,23,166.8733823,53.06929131,Forward,,4,7,2,75.59591328,11.54588552,17,1,12,6,0.998560807,49,8,5.942799405,1.397323902,4.125,318.2054458,2022
1616,Player C,Team B,19,172.5807029,118.5862214,Forward,4,19,8,3,80.35381953,12.01822196,42,3,11,8,0.170677435,74,7,15.17478554,0.032423693,2.6,240.7525841,2022
258,Player D,Team B,32,160.734229,112.1656268,Goalkeeper,,8,0,0,106.4468352,12.86462245,55,7,14,9,0.57006117,82,0,18.67963616,5.014161695,2.136363636,205.3677195,2020
1993,Player A,Team C,32,199.9424099,,Forward,180,,7,2,97.74391811,6.029841354,90,11,10,4,0.135354082,46,1,18.01370046,6.256996804,0.370165746,1512.514501,2019
249,Player C,Team A,33,,115.1508056,Goalkeeper,23,4,7,4,70.43506456,9.434436988,68,14,10,1,0.956814671,98,7,15.8582876,6.75226079,2.333333333,237.5142274,2019
2205,Player A,Team C,38,197.9041001,,Defender,16,1,3,2,51.19428092,7.664732431,52,11,24,9,0.314933227,46,9,6.583895986,4.018211332,5.058823529,187.4840753,2022
3680,Player A,Team C,33,165.6106885,104.5889807,Forward,2,6,5,3,76.02353903,14.7688559,41,1,18,4,0.750769649,31,1,18.49156194,1.449101859,20.66666667,74.09541893,2020
2377,Player D,Team A,35,181.2788694,,Midfielder,8,19,4,3,,11.24184192,25,11,19,8,0.92790063,2,2,6.285852841,1.38674297,5.888888889,504.5151104,2021
2281,Player C,Team B,30,187.7709899,,Defender,9,16,9,0,75.84376684,7.74511975,22,3,22,3,0.361853093,64,6,15.78524889,1.860237859,9.9,222.5209737,2021
227,Player B,Team B,24,160.1052862,88.05909938,Forward,,,1,2,,5.823364808,30,3,1,2,0.676398369,90,4,5.988704701,0,,,2021
1691,Player B,Team B,29,193.7332942,53.52540993,Forward,1,7,4,3,90.00945697,10.39860923,35,1,7,4,0.502566076,3,7,18.42972883,2.12778457,38,104.1225233,2019
2805,Player C,Team A,29,171.6729275,,Midfielder,13,15,7,4,,5.218724719,33,8,17,5,0.977307908,40,7,18.54364607,0.937192863,3.214285714,351.3746201,2022
4202,Player D,Team C,25,193.9807066,100.5160985,Forward,2,,5,4,92.11185408,12.2523316,74,10,21,7,0.075871641,56,5,5.531885353,0.927428536,30,300.9644934,2022
2665,Player A,Team A,33,178.9513345,,Midfielder,290,17,1,0,96.10677943,11.44731594,58,11,29,2,0.726979871,18,0,14.99849141,7.690874056,0.8,572.4672136,2020
38,Player A,Team A,19,188.8129167,82.9957709,Forward,,,1,1,,11.00785308,17,4,11,4,0.684233027,16,2,16.46827196,0,,,2022
335,Player D,Team A,37,198.2842838,91.30653796,Goalkeeper,,,1,4,54.1750956,8.552786839,54,5,4,0,0.040728802,77,7,14.86605618,0.728269408,,,2021
3081,Player C,Team B,28,,94.86665539,Forward,2,5,1,4,93.03115936,13.32196269,69,2,26,8,0.882993825,51,3,7.931870064,1.197645943,9.666666667,37.8080442,2019
1037,Player C,Team A,31,184.8111527,,Midfielder,3,,1,4,55.36212368,5.101685911,99,7,26,0,0.43607048,22,8,14.85719174,0,14.25,179.8705897,2020
439,Player C,Team C,27,161.1816787,,Defender,22,11,1,0,90.19341906,5.247149575,87,14,28,7,0.706232499,52,9,11.91088033,4.570229684,1.869565217,577.4403773,2021
3289,Player D,Team C,39,,,Midfielder,220,19,8,2,80.67043508,7.784365604,57,9,23,4,0.203472742,60,9,13.90325134,0.380846031,0.221719457,2887.680879,2021
3782,Player D,Team A,21,173.0187595,,Forward,80,,4,0,84.22526994,11.9190417,53,1,25,1,0.010811084,24,0,12.38153158,2.682770961,0.333333333,83.62150065,2021
3084,Player B,Team B,19,196.0877647,56.19190185,Goalkeeper,6,5,3,3,62.39351355,9.638259332,56,5,24,7,0.724870854,52,7,17.03970139,0.832554371,9.714285714,100.5419529,2019
995,Player A,Team B,22,188.5565834,85.60045453,Midfielder,,,4,0,67.85284487,12.05950244,70,8,1,9,0.091582073,43,8,14.71020288,0.957845964,,,2019
2453,Player C,Team C,24,163.0994319,61.46695645,Forward,8,6,0,2,80.33834499,14.45081497,77,9,3,9,0.347277039,29,5,8.49507422,1.765543402,7.666666667,139.7390164,2021
1986,Player B,Team A,39,161.2847902,54.79172186,Goalkeeper,22,10,8,4,85.15783855,13.45819181,89,12,24,1,0.728870509,10,1,10.25155351,1.874966226,0.173913043,367.3704765,2019
3135,Player C,Team C,27,196.3744131,,Goalkeeper,24,13,8,2,78.18581121,12.67990976,36,3,26,7,0.616783608,95,6,5.711712123,4.888054388,1.12,508.3718466,2022
1857,Player A,Team A,35,172.5062526,,Forward,,,3,4,84.25138999,5.567408101,40,6,25,0,0.460539497,8,0,10.45749962,1.029423664,1.964285714,,2019
4539,Player D,Team B,29,198.6155481,158.7301036,Defender,,,6,1,112.625123,13.20536167,33,13,5,6,0.087788237,73,3,16.70094114,2.080209227,1.730769231,,2022
2295,Player D,Team B,24,199.4718638,88.44540699,Goalkeeper,,0,3,0,113.3886664,10.3445586,52,7,3,3,0.945774717,51,4,8.041812474,0.364816089,8.7,48.43613363,2020
4113,Player D,Team C,28,196.8155933,,Forward,,3,1,1,55.79319607,14.82782404,33,2,11,5,0.281284564,18,6,14.35500362,0.717689094,3.84,537.1192625,2021
4839,Player C,Team A,38,195.1176626,,Defender,11,2,7,2,94.12875273,13.55242813,55,5,28,5,0.273988099,77,1,10.01961267,5.812114319,1.166666667,110.3815107,2020
